Time,Bms_Life,SumVoltage,Current,SOC,ChgMOS,DisChgMOS,SerialNum,TempNum,RemainCap,MaxV,MaxV_No,MinV,MinV_No,MaxT,MaxT_No,MinT,MinT_No,CellV_1,CellV_2,CellV_3,CellV_4,CellV_5,CellV_6,CellV_7,CellV_8,CellV_9,CellV_10,CellV_11,CellV_12,CellV_13,CellV_14,CellV_15,Temp_1,ErrCode1,ErrCode2,ErrCode3,ErrCode4,ErrCode5,ErrCode6,ErrCode7,ErrCode8,CycleTime,DI1,DI2,DI3,DI4,DO1,DO2,DO3,DO4,BoardNum
4:08:40 PM,14,49.5,0,41.4,ON,ON,15,1,4.968,3.302,15,3.302,1,24,1,24,1,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:08:41 PM,15,49.5,0,41.4,ON,ON,15,1,4.968,3.303,7,3.302,1,24,1,24,1,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:08:42 PM,16,49.5,0,41.4,ON,ON,15,1,4.968,3.302,15,3.302,1,24,1,24,1,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:08:43 PM,18,49.5,0,41.4,ON,ON,15,1,4.968,3.303,7,3.302,1,24,1,24,1,3.302,3.302,3.302,3.302,3.302,3.302,3.303,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:08:44 PM,19,49.5,0,41.4,ON,ON,15,1,4.968,3.302,15,3.302,1,24,1,24,1,3.302,3.302,3.302,3.302,3.302,3.302,3.303,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:08:46 PM,20,49.5,0,41.4,ON,ON,15,1,4.968,3.302,15,3.302,1,24,1,24,1,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:08:47 PM,21,49.5,0,41.4,ON,ON,15,1,4.968,3.302,14,3.301,15,24,1,24,1,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.301,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:08:48 PM,22,49.5,0,41.4,ON,ON,15,1,4.968,3.302,14,3.301,15,24,1,24,1,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.301,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:08:49 PM,24,49.5,0,41.4,ON,ON,15,1,4.968,3.302,14,3.301,15,24,1,24,1,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.301,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:08:50 PM,25,49.5,0,41.4,ON,ON,15,1,4.968,3.302,14,3.301,15,24,1,24,1,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.301,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:08:52 PM,26,49.5,0,41.4,ON,ON,15,1,4.968,3.302,14,3.301,15,24,1,24,1,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.301,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:08:54 PM,27,49.5,0,41.4,ON,ON,15,1,4.968,3.303,7,3.301,15,24,1,24,1,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.302,3.301,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
