Time,Bms_Life,SumVoltage,Current,SOC,ChgMOS,DisChgMOS,SerialNum,TempNum,RemainCap,MaxV,MaxV_No,MinV,MinV_No,MaxT,MaxT_No,MinT,MinT_No,CellV_1,CellV_2,CellV_3,CellV_4,CellV_5,CellV_6,CellV_7,CellV_8,CellV_9,CellV_10,CellV_11,CellV_12,CellV_13,CellV_14,CellV_15,Temp_1,ErrCode1,ErrCode2,ErrCode3,ErrCode4,ErrCode5,ErrCode6,ErrCode7,ErrCode8,CycleTime,DI1,DI2,DI3,DI4,DO1,DO2,DO3,DO4,BoardNum
4:44:40 PM,73,48.3,-2.2,28.4,ON,ON,15,1,3.408,3.229,5,3.205,11,24,1,24,1,3.217,3.223,3.229,3.225,3.229,3.222,3.223,3.225,3.229,3.225,3.205,3.215,3.214,3.226,3.227,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:44:41 PM,74,48.3,-2.2,28.4,ON,ON,15,1,3.408,3.229,9,3.205,11,24,1,24,1,3.217,3.223,3.229,3.225,3.229,3.222,3.223,3.225,3.228,3.225,3.205,3.215,3.214,3.226,3.227,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:44:42 PM,75,48.3,-2.2,28.4,ON,ON,15,1,3.408,3.229,5,3.205,11,24,1,24,1,3.217,3.223,3.229,3.225,3.229,3.222,3.223,3.224,3.229,3.225,3.204,3.215,3.214,3.226,3.227,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:44:43 PM,76,48.3,-2.2,28.4,ON,ON,15,1,3.408,3.229,9,3.204,11,24,1,24,1,3.217,3.223,3.229,3.225,3.228,3.222,3.223,3.224,3.228,3.225,3.204,3.215,3.214,3.226,3.227,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:44:44 PM,77,48.3,-2.2,28.4,ON,ON,15,1,3.408,3.229,3,3.205,11,24,1,24,1,3.217,3.223,3.229,3.225,3.228,3.222,3.223,3.224,3.228,3.225,3.205,3.215,3.214,3.226,3.227,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:44:45 PM,78,48.3,-2.2,28.4,ON,ON,15,1,3.408,3.229,3,3.204,11,24,1,24,1,3.217,3.223,3.229,3.225,3.228,3.222,3.223,3.224,3.228,3.225,3.204,3.215,3.214,3.226,3.227,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:44:46 PM,80,48.3,-2.2,28.4,ON,ON,15,1,3.408,3.229,3,3.204,11,24,1,24,1,3.217,3.223,3.229,3.225,3.228,3.222,3.223,3.224,3.228,3.225,3.204,3.215,3.214,3.226,3.227,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:44:47 PM,81,48.3,-2.2,28.4,ON,ON,15,1,3.408,3.229,3,3.204,11,24,1,24,1,3.217,3.223,3.229,3.225,3.228,3.222,3.223,3.224,3.228,3.225,3.204,3.215,3.214,3.226,3.227,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:44:48 PM,82,48.3,-2.2,28.4,ON,ON,15,1,3.408,3.229,3,3.204,11,24,1,24,1,3.217,3.222,3.229,3.225,3.228,3.222,3.223,3.224,3.228,3.225,3.204,3.215,3.214,3.226,3.226,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:44:49 PM,83,48.3,-2.2,28.4,ON,ON,15,1,3.408,3.229,3,3.204,11,24,1,24,1,3.217,3.223,3.229,3.225,3.228,3.222,3.222,3.224,3.228,3.224,3.204,3.215,3.214,3.226,3.226,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:44:51 PM,84,48.3,-2.2,28.4,ON,ON,15,1,3.408,3.229,3,3.204,11,24,1,24,1,3.216,3.223,3.229,3.225,3.228,3.222,3.223,3.224,3.228,3.224,3.204,3.215,3.214,3.226,3.226,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:44:52 PM,85,48.3,-2.2,28.4,ON,ON,15,1,3.408,3.229,3,3.204,11,24,1,24,1,3.216,3.222,3.229,3.225,3.228,3.222,3.222,3.224,3.228,3.224,3.204,3.215,3.214,3.226,3.226,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:44:53 PM,86,48.2,-2.8,28.4,ON,ON,15,1,3.408,3.229,3,3.204,11,24,1,24,1,3.213,3.219,3.226,3.221,3.225,3.219,3.219,3.221,3.225,3.221,3.201,3.213,3.213,3.225,3.225,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:44:54 PM,87,48.2,-2.8,28.4,ON,ON,15,1,3.408,3.222,9,3.198,11,24,1,24,1,3.208,3.214,3.222,3.218,3.22,3.214,3.215,3.216,3.222,3.216,3.196,3.208,3.206,3.22,3.22,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:44:55 PM,88,48.2,-3.2,28.4,ON,ON,15,1,3.408,3.222,9,3.196,11,24,1,24,1,3.207,3.214,3.22,3.216,3.22,3.214,3.214,3.216,3.22,3.216,3.196,3.208,3.206,3.218,3.218,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:44:56 PM,89,48.2,-3.2,28.4,ON,ON,15,1,3.408,3.22,9,3.196,11,24,1,24,1,3.206,3.212,3.22,3.216,3.218,3.212,3.214,3.214,3.22,3.216,3.194,3.206,3.204,3.218,3.218,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:44:57 PM,91,48.1,-3.2,28.4,ON,ON,15,1,3.408,3.22,9,3.194,11,24,1,24,1,3.206,3.212,3.22,3.216,3.218,3.212,3.213,3.214,3.22,3.215,3.194,3.206,3.204,3.216,3.216,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:44:58 PM,92,48.1,-3.2,28.3,ON,ON,15,1,3.396,3.22,9,3.194,11,24,1,24,1,3.206,3.212,3.22,3.214,3.218,3.212,3.212,3.214,3.218,3.214,3.194,3.206,3.204,3.216,3.216,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:44:59 PM,93,48.1,-3.2,28.3,ON,ON,15,1,3.396,3.22,3,3.194,11,24,1,24,1,3.206,3.212,3.218,3.214,3.218,3.21,3.212,3.214,3.218,3.214,3.193,3.206,3.204,3.216,3.216,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:45:00 PM,94,48.1,-3.3,28.3,ON,ON,15,1,3.396,3.218,9,3.193,11,24,1,24,1,3.206,3.212,3.218,3.214,3.218,3.21,3.212,3.214,3.218,3.214,3.193,3.206,3.204,3.216,3.216,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:45:01 PM,95,48.1,-3.3,28.3,ON,ON,15,1,3.396,3.218,9,3.192,11,24,1,24,1,3.204,3.211,3.218,3.214,3.216,3.21,3.212,3.214,3.218,3.214,3.192,3.204,3.202,3.216,3.216,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:45:02 PM,96,48.1,-3.2,28.3,ON,ON,15,1,3.396,3.218,9,3.192,11,24,1,24,1,3.204,3.21,3.218,3.214,3.217,3.21,3.212,3.212,3.218,3.214,3.192,3.204,3.202,3.216,3.216,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:45:04 PM,97,48.1,-3.2,28.3,ON,ON,15,1,3.396,3.218,9,3.192,11,24,1,24,1,3.204,3.21,3.218,3.214,3.216,3.21,3.21,3.212,3.218,3.214,3.192,3.204,3.202,3.216,3.216,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:45:05 PM,98,48.1,-3.3,28.3,ON,ON,15,1,3.396,3.218,9,3.192,11,24,1,24,1,3.204,3.21,3.218,3.214,3.216,3.21,3.21,3.212,3.218,3.212,3.192,3.204,3.202,3.214,3.214,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
4:45:06 PM,99,48.1,-3.2,28.3,ON,ON,15,1,3.396,3.216,9,3.192,11,24,1,24,1,3.204,3.21,3.216,3.212,3.216,3.208,3.21,3.212,3.216,3.212,3.192,3.204,3.202,3.214,3.214,24,0,0,0,0,0,0,0,0,0,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,1
